#1	
double	presence(8760,2)
20278800	0.448
20282400	0.483
20286000	0.69
20289600	0.862
20293200	0.862
20296800	1
20300400	1
20304000	1
20307600	1
20311200	1
20314800	1
20318400	1
20322000	1
20325600	0.862
20329200	0.621
20332800	0.483
20336400	0.172
20340000	0.207
20343600	0.172
20347200	0.345
20350800	0.517
20354400	0.345
20358000	0.379
20361600	0.345
20365200	0.448
20368800	0.483
20372400	0.69
20376000	0.862
20379600	0.862
20383200	1
20386800	1
20390400	1
20394000	1
20397600	1
20401200	1
20404800	1
20408400	1
20412000	0.862
20415600	0.621
20419200	0.483
20422800	0.172
20426400	0.207
20430000	0.172
20433600	0.345
20437200	0.517
20440800	0.345
20444400	0.379
20448000	0.345
20451600	0.448
20455200	0.483
20458800	0.69
20462400	0.862
20466000	0.862
20469600	1
20473200	1
20476800	1
20480400	1
20484000	1
20487600	1
20491200	1
20494800	1
20498400	0.862
20502000	0.621
20505600	0.483
20509200	0.172
20512800	0.207
20516400	0.172
20520000	0.345
20523600	0.517
20527200	0.345
20530800	0.379
20534400	0.345
20538000	0.448
20541600	0.483
20545200	0.69
20548800	0.862
20552400	0.862
20556000	1
20559600	1
20563200	0.966
20566800	0.966
20570400	0.966
20574000	1
20577600	1
20581200	0.966
20584800	0.822
20588400	0.724
20592000	0.655
20595600	0.552
20599200	0.448
20602800	0.31
20606400	0.586
20610000	0.655
20613600	0.552
20617200	0.483
20620800	0.448
20624400	0.483
20628000	0.517
20631600	0.69
20635200	0.759
20638800	0.793
20642400	0.793
20646000	0.966
20649600	0.966
20653200	0.966
20656800	0.966
20660400	1
20664000	1
20667600	0.966
20671200	0.822
20674800	0.724
20678400	0.655
20682000	0.552
20685600	0.448
20689200	0.31
20692800	0.586
20696400	0.655
20700000	0.552
20703600	0.483
20707200	0.448
20710800	0.483
20714400	0.517
20718000	0.69
20721600	0.759
20725200	0.793
20728800	0.793
20732400	0.966
20736000	1
20739600	1
20743200	1
20746800	1
20750400	1
20754000	1
20757600	0.862
20761200	0.621
20764800	0.483
20768400	0.172
20772000	0.207
20775600	0.172
20779200	0.345
20782800	0.517
20786400	0.345
20790000	0.379
20793600	0.345
20797200	0.448
20800800	0.483
20804400	0.69
20808000	0.862
20811600	0.862
20815200	1
20818800	1
20822400	1
20826000	1
20829600	1
20833200	1
20836800	1
20840400	1
20844000	0.862
20847600	0.621
20851200	0.483
20854800	0.172
20858400	0.207
20862000	0.172
20865600	0.345
20869200	0.517
20872800	0.345
20876400	0.379
20880000	0.345
20883600	0.448
20887200	0.483
20890800	0.69
20894400	0.862
20898000	0.862
20901600	1
20905200	1
20908800	1
20912400	1
20916000	1
20919600	1
20923200	1
20926800	1
20930400	0.862
20934000	0.621
20937600	0.483
20941200	0.172
20944800	0.207
20948400	0.172
20952000	0.345
20955600	0.517
20959200	0.345
20962800	0.379
20966400	0.345
20970000	0.448
20973600	0.483
20977200	0.69
20980800	0.862
20984400	0.862
20988000	1
20991600	1
20995200	1
20998800	1
21002400	1
21006000	1
21009600	1
21013200	1
21016800	0.862
21020400	0.621
21024000	0.483
21027600	0.172
21031200	0.207
21034800	0.172
21038400	0.345
21042000	0.517
21045600	0.345
21049200	0.379
21052800	0.345
21056400	0.448
21060000	0.483
21063600	0.69
21067200	0.862
21070800	0.862
21074400	1
21078000	1
21081600	1
21085200	1
21088800	1
21092400	1
21096000	1
21099600	1
21103200	0.862
21106800	0.621
21110400	0.483
21114000	0.172
21117600	0.207
21121200	0.172
21124800	0.345
21128400	0.517
21132000	0.345
21135600	0.379
21139200	0.345
21142800	0.448
21146400	0.483
21150000	0.69
21153600	0.862
21157200	0.862
21160800	1
21164400	1
21168000	0.966
21171600	0.966
21175200	0.966
21178800	1
21182400	1
21186000	0.966
21189600	0.822
21193200	0.724
21196800	0.655
21200400	0.552
21204000	0.448
21207600	0.31
21211200	0.586
21214800	0.655
21218400	0.552
21222000	0.483
21225600	0.448
21229200	0.483
21232800	0.517
21236400	0.69
21240000	0.759
21243600	0.793
21247200	0.793
21250800	0.966
21254400	0.966
21258000	0.966
21261600	0.966
21265200	1
21268800	1
21272400	0.966
21276000	0.822
21279600	0.724
21283200	0.655
21286800	0.552
21290400	0.448
21294000	0.31
21297600	0.586
21301200	0.655
21304800	0.552
21308400	0.483
21312000	0.448
21315600	0.483
21319200	0.517
21322800	0.69
21326400	0.759
21330000	0.793
21333600	0.793
21337200	0.966
21340800	1
21344400	1
21348000	1
21351600	1
21355200	1
21358800	1
21362400	0.862
21366000	0.621
21369600	0.483
21373200	0.172
21376800	0.207
21380400	0.172
21384000	0.345
21387600	0.517
21391200	0.345
21394800	0.379
21398400	0.345
21402000	0.448
21405600	0.483
21409200	0.69
21412800	0.862
21416400	0.862
21420000	1
21423600	1
21427200	1
21430800	1
21434400	1
21438000	1
21441600	1
21445200	1
21448800	0.862
21452400	0.621
21456000	0.483
21459600	0.172
21463200	0.207
21466800	0.172
21470400	0.345
21474000	0.517
21477600	0.345
21481200	0.379
21484800	0.345
21488400	0.448
21492000	0.483
21495600	0.69
21499200	0.862
21502800	0.862
21506400	1
21510000	1
21513600	1
21517200	1
21520800	1
21524400	1
21528000	1
21531600	1
21535200	0.862
21538800	0.621
21542400	0.483
21546000	0.172
21549600	0.207
21553200	0.172
21556800	0.345
21560400	0.517
21564000	0.345
21567600	0.379
21571200	0.345
21574800	0.448
21578400	0.483
21582000	0.69
21585600	0.862
21589200	0.862
21592800	1
21596400	1
21600000	1
21603600	1
21607200	1
21610800	1
21614400	1
21618000	1
21621600	0.862
21625200	0.621
21628800	0.483
21632400	0.172
21636000	0.207
21639600	0.172
21643200	0.345
21646800	0.517
21650400	0.345
21654000	0.379
21657600	0.345
21661200	0.448
21664800	0.483
21668400	0.69
21672000	0.862
21675600	0.862
21679200	1
21682800	1
21686400	1
21690000	1
21693600	1
21697200	1
21700800	1
21704400	1
21708000	0.862
21711600	0.621
21715200	0.483
21718800	0.172
21722400	0.207
21726000	0.172
21729600	0.345
21733200	0.517
21736800	0.345
21740400	0.379
21744000	0.345
21747600	0.448
21751200	0.483
21754800	0.69
21758400	0.862
21762000	0.862
21765600	1
21769200	1
21772800	0.966
21776400	0.966
21780000	0.966
21783600	1
21787200	1
21790800	0.966
21794400	0.822
21798000	0.724
21801600	0.655
21805200	0.552
21808800	0.448
21812400	0.31
21816000	0.586
21819600	0.655
21823200	0.552
21826800	0.483
21830400	0.448
21834000	0.483
21837600	0.517
21841200	0.69
21844800	0.759
21848400	0.793
21852000	0.793
21855600	0.966
21859200	0.966
21862800	0.966
21866400	0.966
21870000	1
21873600	1
21877200	0.966
21880800	0.822
21884400	0.724
21888000	0.655
21891600	0.552
21895200	0.448
21898800	0.31
21902400	0.586
21906000	0.655
21909600	0.552
21913200	0.483
21916800	0.448
21920400	0.483
21924000	0.517
21927600	0.69
21931200	0.759
21934800	0.793
21938400	0.793
21942000	0.966
21945600	1
21949200	1
21952800	1
21956400	1
21960000	1
21963600	1
21967200	0.862
21970800	0.621
21974400	0.483
21978000	0.172
21981600	0.207
21985200	0.172
21988800	0.345
21992400	0.517
21996000	0.345
21999600	0.379
22003200	0.345
22006800	0.448
22010400	0.483
22014000	0.69
22017600	0.862
22021200	0.862
22024800	1
22028400	1
22032000	1
22035600	1
22039200	1
22042800	1
22046400	1
22050000	1
22053600	0.862
22057200	0.621
22060800	0.483
22064400	0.172
22068000	0.207
22071600	0.172
22075200	0.345
22078800	0.517
22082400	0.345
22086000	0.379
22089600	0.345
22093200	0.448
22096800	0.483
22100400	0.69
22104000	0.862
22107600	0.862
22111200	1
22114800	1
22118400	1
22122000	1
22125600	1
22129200	1
22132800	1
22136400	1
22140000	0.862
22143600	0.621
22147200	0.483
22150800	0.172
22154400	0.207
22158000	0.172
22161600	0.345
22165200	0.517
22168800	0.345
22172400	0.379
22176000	0.345
22179600	0.448
22183200	0.483
22186800	0.69
22190400	0.862
22194000	0.862
22197600	1
22201200	1
22204800	1
22208400	1
22212000	1
22215600	1
22219200	1
22222800	1
22226400	0.862
22230000	0.621
22233600	0.483
22237200	0.172
22240800	0.207
22244400	0.172
22248000	0.345
22251600	0.517
22255200	0.345
22258800	0.379
22262400	0.345
22266000	0.448
22269600	0.483
22273200	0.69
22276800	0.862
22280400	0.862
22284000	1
22287600	1
22291200	1
22294800	1
22298400	1
22302000	1
22305600	1
22309200	1
22312800	0.862
22316400	0.621
22320000	0.483
22323600	0.172
22327200	0.207
22330800	0.172
22334400	0.345
22338000	0.517
22341600	0.345
22345200	0.379
22348800	0.345
22352400	0.448
22356000	0.483
22359600	0.69
22363200	0.862
22366800	0.862
22370400	1
22374000	1
22377600	0.966
22381200	0.966
22384800	0.966
22388400	1
22392000	1
22395600	0.966
22399200	0.822
22402800	0.724
22406400	0.655
22410000	0.552
22413600	0.448
22417200	0.31
22420800	0.586
22424400	0.655
22428000	0.552
22431600	0.483
22435200	0.448
22438800	0.483
22442400	0.517
22446000	0.69
22449600	0.759
22453200	0.793
22456800	0.793
22460400	0.966
22464000	0.966
22467600	0.966
22471200	0.966
22474800	1
22478400	1
22482000	0.966
22485600	0.822
22489200	0.724
22492800	0.655
22496400	0.552
22500000	0.448
22503600	0.31
22507200	0.586
22510800	0.655
22514400	0.552
22518000	0.483
22521600	0.448
22525200	0.483
22528800	0.517
22532400	0.69
22536000	0.759
22539600	0.793
22543200	0.793
22546800	0.966
22550400	1
22554000	1
22557600	1
22561200	1
22564800	1
22568400	1
22572000	0.862
22575600	0.621
22579200	0.483
22582800	0.172
22586400	0.207
22590000	0.172
22593600	0.345
22597200	0.517
22600800	0.345
22604400	0.379
22608000	0.345
22611600	0.448
22615200	0.483
22618800	0.69
22622400	0.862
22626000	0.862
22629600	1
22633200	1
22636800	1
22640400	1
22644000	1
22647600	1
22651200	1
22654800	1
22658400	0.862
22662000	0.621
22665600	0.483
22669200	0.172
22672800	0.207
22676400	0.172
22680000	0.345
22683600	0.517
22687200	0.345
22690800	0.379
22694400	0.345
22698000	0.448
22701600	0.483
22705200	0.69
22708800	0.862
22712400	0.862
22716000	1
22719600	1
22723200	1
22726800	1
22730400	1
22734000	1
22737600	1
22741200	1
22744800	0.862
22748400	0.621
22752000	0.483
22755600	0.172
22759200	0.207
22762800	0.172
22766400	0.345
22770000	0.517
22773600	0.345
22777200	0.379
22780800	0.345
22784400	0.448
22788000	0.483
22791600	0.69
22795200	0.862
22798800	0.862
22802400	1
22806000	1
22809600	1
22813200	1
22816800	1
22820400	1
22824000	1
22827600	1
22831200	0.862
22834800	0.621
22838400	0.483
22842000	0.172
22845600	0.207
22849200	0.172
22852800	0.345
22856400	0.517
22860000	0.345
22863600	0.379
22867200	0.345
22870800	0.448
22874400	0.483
22878000	0.69
22881600	0.862
22885200	0.862
22888800	1
22892400	1
22896000	1
22899600	1
22903200	1
22906800	1
22910400	1
22914000	1
22917600	0.862
22921200	0.621
22924800	0.483
22928400	0.172
22932000	0.207
22935600	0.172
22939200	0.345
22942800	0.517
22946400	0.345
22950000	0.379
22953600	0.345
22957200	0.448
22960800	0.483
22964400	0.69
22968000	0.862
22971600	0.862
22975200	1
22978800	1
22982400	0.966
22986000	0.966
22989600	0.966
22993200	1
22996800	1
23000400	0.966
23004000	0.822
23007600	0.724
23011200	0.655
23014800	0.552
23018400	0.448
23022000	0.31
23025600	0.586
23029200	0.655
23032800	0.552
23036400	0.483
23040000	0.448
23043600	0.483
23047200	0.517
23050800	0.69
23054400	0.759
23058000	0.793
23061600	0.793
23065200	0.966
23068800	0.966
23072400	0.966
23076000	0.966
23079600	1
23083200	1
23086800	0.966
23090400	0.822
23094000	0.724
23097600	0.655
23101200	0.552
23104800	0.448
23108400	0.31
23112000	0.586
23115600	0.655
23119200	0.552
23122800	0.483
23126400	0.448
23130000	0.483
23133600	0.517
23137200	0.69
23140800	0.759
23144400	0.793
23148000	0.793
23151600	0.966
23155200	1
23158800	1
23162400	1
23166000	1
23169600	1
23173200	1
23176800	0.862
23180400	0.621
23184000	0.483
23187600	0.172
23191200	0.207
23194800	0.172
23198400	0.345
23202000	0.517
23205600	0.345
23209200	0.379
23212800	0.345
23216400	0.448
23220000	0.483
23223600	0.69
23227200	0.862
23230800	0.862
23234400	1
23238000	1
23241600	1
23245200	1
23248800	1
23252400	1
23256000	1
23259600	1
23263200	0.862
23266800	0.621
23270400	0.483
23274000	0.172
23277600	0.207
23281200	0.172
23284800	0.345
23288400	0.517
23292000	0.345
23295600	0.379
23299200	0.345
23302800	0.448
23306400	0.483
23310000	0.69
23313600	0.862
23317200	0.862
23320800	1
23324400	1
23328000	1
23331600	1
23335200	1
23338800	1
23342400	1
23346000	1
23349600	0.862
23353200	0.621
23356800	0.483
23360400	0.172
23364000	0.207
23367600	0.172
23371200	0.345
23374800	0.517
23378400	0.345
23382000	0.379
23385600	0.345
23389200	0.448
23392800	0.483
23396400	0.69
23400000	0.862
23403600	0.862
23407200	1
23410800	1
23414400	1
23418000	1
23421600	1
23425200	1
23428800	1
23432400	1
23436000	0.862
23439600	0.621
23443200	0.483
23446800	0.172
23450400	0.207
23454000	0.172
23457600	0.345
23461200	0.517
23464800	0.345
23468400	0.379
23472000	0.345
23475600	0.448
23479200	0.483
23482800	0.69
23486400	0.862
23490000	0.862
23493600	1
23497200	1
23500800	1
23504400	1
23508000	1
23511600	1
23515200	1
23518800	1
23522400	0.862
23526000	0.621
23529600	0.483
23533200	0.172
23536800	0.207
23540400	0.172
23544000	0.345
23547600	0.517
23551200	0.345
23554800	0.379
23558400	0.345
23562000	0.448
23565600	0.483
23569200	0.69
23572800	0.862
23576400	0.862
23580000	1
23583600	1
23587200	0.966
23590800	0.966
23594400	0.966
23598000	1
23601600	1
23605200	0.966
23608800	0.822
23612400	0.724
23616000	0.655
23619600	0.552
23623200	0.448
23626800	0.31
23630400	0.586
23634000	0.655
23637600	0.552
23641200	0.483
23644800	0.448
23648400	0.483
23652000	0.517
23655600	0.69
23659200	0.759
23662800	0.793
23666400	0.793
23670000	0.966
23673600	0.966
23677200	0.966
23680800	0.966
23684400	1
23688000	1
23691600	0.966
23695200	0.822
23698800	0.724
23702400	0.655
23706000	0.552
23709600	0.448
23713200	0.31
23716800	0.586
23720400	0.655
23724000	0.552
23727600	0.483
23731200	0.448
23734800	0.483
23738400	0.517
23742000	0.69
23745600	0.759
23749200	0.793
23752800	0.793
23756400	0.966
23760000	1
23763600	1
23767200	1
23770800	1
23774400	1
23778000	1
23781600	0.862
23785200	0.621
23788800	0.483
23792400	0.172
23796000	0.207
23799600	0.172
23803200	0.345
23806800	0.517
23810400	0.345
23814000	0.379
23817600	0.345
23821200	0.448
23824800	0.483
23828400	0.69
23832000	0.862
23835600	0.862
23839200	1
23842800	1
23846400	1
23850000	1
23853600	1
23857200	1
23860800	1
23864400	1
23868000	0.862
23871600	0.621
23875200	0.483
23878800	0.172
23882400	0.207
23886000	0.172
23889600	0.345
23893200	0.517
23896800	0.345
23900400	0.379
23904000	0.345
23907600	0.448
23911200	0.483
23914800	0.69
23918400	0.862
23922000	0.862
23925600	1
23929200	1
23932800	1
23936400	1
23940000	1
23943600	1
23947200	1
23950800	1
23954400	0.862
23958000	0.621
23961600	0.483
23965200	0.172
23968800	0.207
23972400	0.172
23976000	0.345
23979600	0.517
23983200	0.345
23986800	0.379
23990400	0.345
23994000	0.448
23997600	0.483
24001200	0.69
24004800	0.862
24008400	0.862
24012000	1
24015600	1
24019200	1
24022800	1
24026400	1
24030000	1
24033600	1
24037200	1
24040800	0.862
24044400	0.621
24048000	0.483
24051600	0.172
24055200	0.207
24058800	0.172
24062400	0.345
24066000	0.517
24069600	0.345
24073200	0.379
24076800	0.345
24080400	0.448
24084000	0.483
24087600	0.69
24091200	0.862
24094800	0.862
24098400	1
24102000	1
24105600	1
24109200	1
24112800	1
24116400	1
24120000	1
24123600	1
24127200	0.862
24130800	0.621
24134400	0.483
24138000	0.172
24141600	0.207
24145200	0.172
24148800	0.345
24152400	0.517
24156000	0.345
24159600	0.379
24163200	0.345
24166800	0.448
24170400	0.483
24174000	0.69
24177600	0.862
24181200	0.862
24184800	1
24188400	1
24192000	0.966
24195600	0.966
24199200	0.966
24202800	1
24206400	1
24210000	0.966
24213600	0.822
24217200	0.724
24220800	0.655
24224400	0.552
24228000	0.448
24231600	0.31
24235200	0.586
24238800	0.655
24242400	0.552
24246000	0.483
24249600	0.448
24253200	0.483
24256800	0.517
24260400	0.69
24264000	0.759
24267600	0.793
24271200	0.793
24274800	0.966
24278400	0.966
24282000	0.966
24285600	0.966
24289200	1
24292800	1
24296400	0.966
24300000	0.822
24303600	0.724
24307200	0.655
24310800	0.552
24314400	0.448
24318000	0.31
24321600	0.586
24325200	0.655
24328800	0.552
24332400	0.483
24336000	0.448
24339600	0.483
24343200	0.517
24346800	0.69
24350400	0.759
24354000	0.793
24357600	0.793
24361200	0.966
24364800	1
24368400	1
24372000	1
24375600	1
24379200	1
24382800	1
24386400	0.862
24390000	0.621
24393600	0.483
24397200	0.172
24400800	0.207
24404400	0.172
24408000	0.345
24411600	0.517
24415200	0.345
24418800	0.379
24422400	0.345
24426000	0.448
24429600	0.483
24433200	0.69
24436800	0.862
24440400	0.862
24444000	1
24447600	1
24451200	1
24454800	1
24458400	1
24462000	1
24465600	1
24469200	1
24472800	0.862
24476400	0.621
24480000	0.483
24483600	0.172
24487200	0.207
24490800	0.172
24494400	0.345
24498000	0.517
24501600	0.345
24505200	0.379
24508800	0.345
24512400	0.448
24516000	0.483
24519600	0.69
24523200	0.862
24526800	0.862
24530400	1
24534000	1
24537600	1
24541200	1
24544800	1
24548400	1
24552000	1
24555600	1
24559200	0.862
24562800	0.621
24566400	0.483
24570000	0.172
24573600	0.207
24577200	0.172
24580800	0.345
24584400	0.517
24588000	0.345
24591600	0.379
24595200	0.345
24598800	0.448
24602400	0.483
24606000	0.69
24609600	0.862
24613200	0.862
24616800	1
24620400	1
24624000	1
24627600	1
24631200	1
24634800	1
24638400	1
24642000	1
24645600	0.862
24649200	0.621
24652800	0.483
24656400	0.172
24660000	0.207
24663600	0.172
24667200	0.345
24670800	0.517
24674400	0.345
24678000	0.379
24681600	0.345
24685200	0.448
24688800	0.483
24692400	0.69
24696000	0.862
24699600	0.862
24703200	1
24706800	1
24710400	1
24714000	1
24717600	1
24721200	1
24724800	1
24728400	1
24732000	0.862
24735600	0.621
24739200	0.483
24742800	0.172
24746400	0.207
24750000	0.172
24753600	0.345
24757200	0.517
24760800	0.345
24764400	0.379
24768000	0.345
24771600	0.448
24775200	0.483
24778800	0.69
24782400	0.862
24786000	0.862
24789600	1
24793200	1
24796800	0.966
24800400	0.966
24804000	0.966
24807600	1
24811200	1
24814800	0.966
24818400	0.822
24822000	0.724
24825600	0.655
24829200	0.552
24832800	0.448
24836400	0.31
24840000	0.586
24843600	0.655
24847200	0.552
24850800	0.483
24854400	0.448
24858000	0.483
24861600	0.517
24865200	0.69
24868800	0.759
24872400	0.793
24876000	0.793
24879600	0.966
24883200	0.966
24886800	0.966
24890400	0.966
24894000	1
24897600	1
24901200	0.966
24904800	0.822
24908400	0.724
24912000	0.655
24915600	0.552
24919200	0.448
24922800	0.31
24926400	0.586
24930000	0.655
24933600	0.552
24937200	0.483
24940800	0.448
24944400	0.483
24948000	0.517
24951600	0.69
24955200	0.759
24958800	0.793
24962400	0.793
24966000	0.966
24969600	1
24973200	1
24976800	1
24980400	1
24984000	1
24987600	1
24991200	0.862
24994800	0.621
24998400	0.483
25002000	0.172
25005600	0.207
25009200	0.172
25012800	0.345
25016400	0.517
25020000	0.345
25023600	0.379
25027200	0.345
25030800	0.448
25034400	0.483
25038000	0.69
25041600	0.862
25045200	0.862
25048800	1
25052400	1
25056000	1
25059600	1
25063200	1
25066800	1
25070400	1
25074000	1
25077600	0.862
25081200	0.621
25084800	0.483
25088400	0.172
25092000	0.207
25095600	0.172
25099200	0.345
25102800	0.517
25106400	0.345
25110000	0.379
25113600	0.345
25117200	0.448
25120800	0.483
25124400	0.69
25128000	0.862
25131600	0.862
25135200	1
25138800	1
25142400	1
25146000	1
25149600	1
25153200	1
25156800	1
25160400	1
25164000	0.862
25167600	0.621
25171200	0.483
25174800	0.172
25178400	0.207
25182000	0.172
25185600	0.345
25189200	0.517
25192800	0.345
25196400	0.379
25200000	0.345
25203600	0.448
25207200	0.483
25210800	0.69
25214400	0.862
25218000	0.862
25221600	1
25225200	1
25228800	1
25232400	1
25236000	1
25239600	1
25243200	1
25246800	1
25250400	0.862
25254000	0.621
25257600	0.483
25261200	0.172
25264800	0.207
25268400	0.172
25272000	0.345
25275600	0.517
25279200	0.345
25282800	0.379
25286400	0.345
25290000	0.448
25293600	0.483
25297200	0.69
25300800	0.862
25304400	0.862
25308000	1
25311600	1
25315200	1
25318800	1
25322400	1
25326000	1
25329600	1
25333200	1
25336800	0.862
25340400	0.621
25344000	0.483
25347600	0.172
25351200	0.207
25354800	0.172
25358400	0.345
25362000	0.517
25365600	0.345
25369200	0.379
25372800	0.345
25376400	0.448
25380000	0.483
25383600	0.69
25387200	0.862
25390800	0.862
25394400	1
25398000	1
25401600	0.966
25405200	0.966
25408800	0.966
25412400	1
25416000	1
25419600	0.966
25423200	0.822
25426800	0.724
25430400	0.655
25434000	0.552
25437600	0.448
25441200	0.31
25444800	0.586
25448400	0.655
25452000	0.552
25455600	0.483
25459200	0.448
25462800	0.483
25466400	0.517
25470000	0.69
25473600	0.759
25477200	0.793
25480800	0.793
25484400	0.966
25488000	0.966
25491600	0.966
25495200	0.966
25498800	1
25502400	1
25506000	0.966
25509600	0.822
25513200	0.724
25516800	0.655
25520400	0.552
25524000	0.448
25527600	0.31
25531200	0.586
25534800	0.655
25538400	0.552
25542000	0.483
25545600	0.448
25549200	0.483
25552800	0.517
25556400	0.69
25560000	0.759
25563600	0.793
25567200	0.793
25570800	0.966
25574400	1
25578000	1
25581600	1
25585200	1
25588800	1
25592400	1
25596000	0.862
25599600	0.621
25603200	0.483
25606800	0.172
25610400	0.207
25614000	0.172
25617600	0.345
25621200	0.517
25624800	0.345
25628400	0.379
25632000	0.345
25635600	0.448
25639200	0.483
25642800	0.69
25646400	0.862
25650000	0.862
25653600	1
25657200	1
25660800	1
25664400	1
25668000	1
25671600	1
25675200	1
25678800	1
25682400	0.862
25686000	0.621
25689600	0.483
25693200	0.172
25696800	0.207
25700400	0.172
25704000	0.345
25707600	0.517
25711200	0.345
25714800	0.379
25718400	0.345
25722000	0.448
25725600	0.483
25729200	0.69
25732800	0.862
25736400	0.862
25740000	1
25743600	1
25747200	1
25750800	1
25754400	1
25758000	1
25761600	1
25765200	1
25768800	0.862
25772400	0.621
25776000	0.483
25779600	0.172
25783200	0.207
25786800	0.172
25790400	0.345
25794000	0.517
25797600	0.345
25801200	0.379
25804800	0.345
25808400	0.448
25812000	0.483
25815600	0.69
25819200	0.862
25822800	0.862
25826400	1
25830000	1
25833600	1
25837200	1
25840800	1
25844400	1
25848000	1
25851600	1
25855200	0.862
25858800	0.621
25862400	0.483
25866000	0.172
25869600	0.207
25873200	0.172
25876800	0.345
25880400	0.517
25884000	0.345
25887600	0.379
25891200	0.345
25894800	0.448
25898400	0.483
25902000	0.69
25905600	0.862
25909200	0.862
25912800	1
25916400	1
25920000	1
25923600	1
25927200	1
25930800	1
25934400	1
25938000	1
25941600	0.862
25945200	0.621
25948800	0.483
25952400	0.172
25956000	0.207
25959600	0.172
25963200	0.345
25966800	0.517
25970400	0.345
25974000	0.379
25977600	0.345
25981200	0.448
25984800	0.483
25988400	0.69
25992000	0.862
25995600	0.862
25999200	1
26002800	1
26006400	0.966
26010000	0.966
26013600	0.966
26017200	1
26020800	1
26024400	0.966
26028000	0.822
26031600	0.724
26035200	0.655
26038800	0.552
26042400	0.448
26046000	0.31
26049600	0.586
26053200	0.655
26056800	0.552
26060400	0.483
26064000	0.448
26067600	0.483
26071200	0.517
26074800	0.69
26078400	0.759
26082000	0.793
26085600	0.793
26089200	0.966
26092800	0.966
26096400	0.966
26100000	0.966
26103600	1
26107200	1
26110800	0.966
26114400	0.822
26118000	0.724
26121600	0.655
26125200	0.552
26128800	0.448
26132400	0.31
26136000	0.586
26139600	0.655
26143200	0.552
26146800	0.483
26150400	0.448
26154000	0.483
26157600	0.517
26161200	0.69
26164800	0.759
26168400	0.793
26172000	0.793
26175600	0.966
26179200	1
26182800	1
26186400	1
26190000	1
26193600	1
26197200	1
26200800	0.862
26204400	0.621
26208000	0.483
26211600	0.172
26215200	0.207
26218800	0.172
26222400	0.345
26226000	0.517
26229600	0.345
26233200	0.379
26236800	0.345
26240400	0.448
26244000	0.483
26247600	0.69
26251200	0.862
26254800	0.862
26258400	1
26262000	1
26265600	1
26269200	1
26272800	1
26276400	1
26280000	1
26283600	1
26287200	0.862
26290800	0.621
26294400	0.483
26298000	0.172
26301600	0.207
26305200	0.172
26308800	0.345
26312400	0.517
26316000	0.345
26319600	0.379
26323200	0.345
26326800	0.448
26330400	0.483
26334000	0.69
26337600	0.862
26341200	0.862
26344800	1
26348400	1
26352000	1
26355600	1
26359200	1
26362800	1
26366400	1
26370000	1
26373600	0.862
26377200	0.621
26380800	0.483
26384400	0.172
26388000	0.207
26391600	0.172
26395200	0.345
26398800	0.517
26402400	0.345
26406000	0.379
26409600	0.345
26413200	0.448
26416800	0.483
26420400	0.69
26424000	0.862
26427600	0.862
26431200	1
26434800	1
26438400	1
26442000	1
26445600	1
26449200	1
26452800	1
26456400	1
26460000	0.862
26463600	0.621
26467200	0.483
26470800	0.172
26474400	0.207
26478000	0.172
26481600	0.345
26485200	0.517
26488800	0.345
26492400	0.379
26496000	0.345
26499600	0.448
26503200	0.483
26506800	0.69
26510400	0.862
26514000	0.862
26517600	1
26521200	1
26524800	1
26528400	1
26532000	1
26535600	1
26539200	1
26542800	1
26546400	0.862
26550000	0.621
26553600	0.483
26557200	0.172
26560800	0.207
26564400	0.172
26568000	0.345
26571600	0.517
26575200	0.345
26578800	0.379
26582400	0.345
26586000	0.448
26589600	0.483
26593200	0.69
26596800	0.862
26600400	0.862
26604000	1
26607600	1
26611200	0.966
26614800	0.966
26618400	0.966
26622000	1
26625600	1
26629200	0.966
26632800	0.822
26636400	0.724
26640000	0.655
26643600	0.552
26647200	0.448
26650800	0.31
26654400	0.586
26658000	0.655
26661600	0.552
26665200	0.483
26668800	0.448
26672400	0.483
26676000	0.517
26679600	0.69
26683200	0.759
26686800	0.793
26690400	0.793
26694000	0.966
26697600	0.966
26701200	0.966
26704800	0.966
26708400	1
26712000	1
26715600	0.966
26719200	0.822
26722800	0.724
26726400	0.655
26730000	0.552
26733600	0.448
26737200	0.31
26740800	0.586
26744400	0.655
26748000	0.552
26751600	0.483
26755200	0.448
26758800	0.483
26762400	0.517
26766000	0.69
26769600	0.759
26773200	0.793
26776800	0.793
26780400	0.966
26784000	1
26787600	1
26791200	1
26794800	1
26798400	1
26802000	1
26805600	0.862
26809200	0.621
26812800	0.483
26816400	0.172
26820000	0.207
26823600	0.172
26827200	0.345
26830800	0.517
26834400	0.345
26838000	0.379
26841600	0.345
26845200	0.448
26848800	0.483
26852400	0.69
26856000	0.862
26859600	0.862
26863200	1
26866800	1
26870400	1
26874000	1
26877600	1
26881200	1
26884800	1
26888400	1
26892000	0.862
26895600	0.621
26899200	0.483
26902800	0.172
26906400	0.207
26910000	0.172
26913600	0.345
26917200	0.517
26920800	0.345
26924400	0.379
26928000	0.345
26931600	0.448
26935200	0.483
26938800	0.69
26942400	0.862
26946000	0.862
26949600	1
26953200	1
26956800	1
26960400	1
26964000	1
26967600	1
26971200	1
26974800	1
26978400	0.862
26982000	0.621
26985600	0.483
26989200	0.172
26992800	0.207
26996400	0.172
27000000	0.345
27003600	0.517
27007200	0.345
27010800	0.379
