#1	
double	Pel(35040,2)
8989200	0.04606
8990100	0.04502
8991000	0.04430
8991900	0.04382
8992800	0.04350
8993700	0.04350
8994600	0.04362
8995500	0.04382
8996400	0.04390
8997300	0.04422
8998200	0.04470
8999100	0.04542
9000000	0.04686
9000900	0.04947
9001800	0.05436
9002700	0.06230
9003600	0.07376
9004500	0.08731
9005400	0.10127
9006300	0.11369
9007200	0.12319
9008100	0.13001
9009000	0.13446
9009900	0.13731
9010800	0.13879
9011700	0.13931
9012600	0.13931
9013500	0.13891
9014400	0.13851
9015300	0.13799
9016200	0.13731
9017100	0.13634
9018000	0.13526
9018900	0.13394
9019800	0.13294
9020700	0.13225
9021600	0.13209
9022500	0.13306
9023400	0.13514
9024300	0.13891
9025200	0.14424
9026100	0.14993
9027000	0.15458
9027900	0.15659
9028800	0.15499
9029700	0.15066
9030600	0.14484
9031500	0.13891
9032400	0.13394
9033300	0.12989
9034200	0.12624
9035100	0.12291
9036000	0.11951
9036900	0.11614
9037800	0.11301
9038700	0.11025
9039600	0.10816
9040500	0.10696
9041400	0.10676
9042300	0.10776
9043200	0.11037
9044100	0.11441
9045000	0.11971
9045900	0.12624
9046800	0.13394
9047700	0.14224
9048600	0.15086
9049500	0.15915
9050400	0.16685
9051300	0.17311
9052200	0.17723
9053100	0.17856
9054000	0.17655
9054900	0.17250
9055800	0.16765
9056700	0.16340
9057600	0.16076
9058500	0.15903
9059400	0.15719
9060300	0.15410
9061200	0.14889
9062100	0.14196
9063000	0.13366
9063900	0.12464
9064800	0.11534
9065700	0.10600
9066600	0.09670
9067500	0.08760
9068400	0.08082
9069300	0.07569
9070200	0.07128
9071100	0.06711
9072000	0.06282
9072900	0.05845
9073800	0.05452
9074700	0.05119
9075600	0.04879
9076500	0.04714
9077400	0.04606
9078300	0.04526
9079200	0.04474
9080100	0.04426
9081000	0.04386
9081900	0.04366
9082800	0.04346
9083700	0.04346
9084600	0.04346
9085500	0.04366
9086400	0.04394
9087300	0.04454
9088200	0.04574
9089100	0.04775
9090000	0.05091
9090900	0.05536
9091800	0.06118
9092700	0.06871
9093600	0.07813
9094500	0.08860
9095400	0.09934
9096300	0.10984
9097200	0.11931
9098100	0.12768
9099000	0.13482
9099900	0.14087
9100800	0.14584
9101700	0.14993
9102600	0.15358
9103500	0.15679
9104400	0.16016
9105300	0.16324
9106200	0.16621
9107100	0.16862
9108000	0.17050
9108900	0.17210
9109800	0.17387
9110700	0.17615
9111600	0.17908
9112500	0.18221
9113400	0.18453
9114300	0.18533
9115200	0.18413
9116100	0.18120
9117000	0.17715
9117900	0.17282
9118800	0.16850
9119700	0.16437
9120600	0.16044
9121500	0.15679
9122400	0.15350
9123300	0.15066
9124200	0.14833
9125100	0.14685
9126000	0.14613
9126900	0.14653
9127800	0.14785
9128700	0.15013
9129600	0.15350
9130500	0.15759
9131400	0.16276
9132300	0.16862
9133200	0.17507
9134100	0.18180
9135000	0.18818
9135900	0.19379
9136800	0.19804
9137700	0.20053
9138600	0.20093
9139500	0.19884
9140400	0.19387
9141300	0.18662
9142200	0.17796
9143100	0.16862
9144000	0.15915
9144900	0.15066
9145800	0.14404
9146700	0.14007
9147600	0.13939
9148500	0.14027
9149400	0.14059
9150300	0.13839
9151200	0.13213
9152100	0.12287
9153000	0.11237
9153900	0.10231
9154800	0.09377
9155700	0.08711
9156600	0.08150
9157500	0.07601
9158400	0.07040
9159300	0.06478
9160200	0.05953
9161100	0.05512
9162000	0.05192
9162900	0.04959
9163800	0.04799
9164700	0.04678
9165600	0.04570
9166500	0.04470
9167400	0.04398
9168300	0.04350
9169200	0.04330
9170100	0.04330
9171000	0.04338
9171900	0.04350
9172800	0.04350
9173700	0.04350
9174600	0.04338
9175500	0.04350
9176400	0.04370
9177300	0.04450
9178200	0.04618
9179100	0.04931
9180000	0.05412
9180900	0.06061
9181800	0.06907
9182700	0.07942
9183600	0.09148
9184500	0.10471
9185400	0.11846
9186300	0.13201
9187200	0.14476
9188100	0.15611
9189000	0.16597
9189900	0.17379
9190800	0.17948
9191700	0.18381
9192600	0.18774
9193500	0.19215
9194400	0.19776
9195300	0.20377
9196200	0.20931
9197100	0.21303
9198000	0.21436
9198900	0.21263
9199800	0.20778
9200700	0.19968
9201600	0.18834
9202500	0.17527
9203400	0.16236
9204300	0.15118
9205200	0.14336
9206100	0.13815
9207000	0.13442
9207900	0.13121
9208800	0.12760
9209700	0.12360
9210600	0.11947
9211500	0.11538
9212400	0.11141
9213300	0.10812
9214200	0.10600
9215100	0.10531
9216000	0.10640
9216900	0.10920
9217800	0.11365
9218700	0.11947
9219600	0.12648
9220500	0.13422
9221400	0.14208
9222300	0.14957
9223200	0.15611
9224100	0.16120
9225000	0.16425
9225900	0.16465
9226800	0.16216
9227700	0.15771
9228600	0.15278
9229500	0.14877
9230400	0.14649
9231300	0.14528
9232200	0.14416
9233100	0.14208
9234000	0.13807
9234900	0.13229
9235800	0.12520
9236700	0.11698
9237600	0.10800
9238500	0.09878
9239400	0.08956
9240300	0.08102
9241200	0.07781
9242100	0.06959
9243000	0.06242
9243900	0.05661
9244800	0.05252
9245700	0.04971
9246600	0.04791
9247500	0.04658
9248400	0.04550
9249300	0.04454
9250200	0.04382
9251100	0.04334
9252000	0.04302
9252900	0.04302
9253800	0.04314
9254700	0.04334
9255600	0.04342
9256500	0.04374
9257400	0.04422
9258300	0.04490
9259200	0.04630
9260100	0.04891
9261000	0.05372
9261900	0.06162
9262800	0.07292
9263700	0.08631
9264600	0.10010
9265500	0.11241
9266400	0.12179
9267300	0.12853
9268200	0.13294
9269100	0.13570
9270000	0.13719
9270900	0.13771
9271800	0.13771
9272700	0.13731
9273600	0.13690
9274500	0.13638
9275400	0.13570
9276300	0.13478
9277200	0.13374
9278100	0.13241
9279000	0.13141
9279900	0.13073
9280800	0.13061
9281700	0.13153
9282600	0.13362
9283500	0.13731
9284400	0.14260
9285300	0.14821
9286200	0.15278
9287100	0.15478
9288000	0.15318
9288900	0.14893
9289800	0.14320
9290700	0.13731
9291600	0.13241
9292500	0.12841
9293400	0.12480
9294300	0.12151
9295200	0.11810
9296100	0.11482
9297000	0.11173
9297900	0.10900
9298800	0.10692
9299700	0.10572
9300600	0.10551
9301500	0.10652
9302400	0.10912
9303300	0.11313
9304200	0.11830
9305100	0.12480
9306000	0.13241
9306900	0.14059
9307800	0.14913
9308700	0.15731
9309600	0.16493
9310500	0.17110
9311400	0.17519
9312300	0.17651
9313200	0.17451
9314100	0.17050
9315000	0.16573
9315900	0.16152
9316800	0.15891
9317700	0.15719
9318600	0.15539
9319500	0.15230
9320400	0.14721
9321300	0.14031
9322200	0.13213
9323100	0.12319
9324000	0.11401
9324900	0.10479
9325800	0.09561
9326700	0.08659
9327600	0.07749
9328500	0.06931
9329400	0.06218
9330300	0.05637
9331200	0.05232
9332100	0.04951
9333000	0.04775
9333900	0.04642
9334800	0.04534
9335700	0.04434
9336600	0.04362
9337500	0.04314
9338400	0.04282
9339300	0.04282
9340200	0.04294
9341100	0.04314
9342000	0.04322
9342900	0.04354
9343800	0.04402
9344700	0.04474
9345600	0.04614
9346500	0.04875
9347400	0.05352
9348300	0.06138
9349200	0.07264
9350100	0.08599
9351000	0.09974
9351900	0.11197
9352800	0.12135
9353700	0.12801
9354600	0.13241
9355500	0.13518
9356400	0.13666
9357300	0.13719
9358200	0.13719
9359100	0.13678
9360000	0.13638
9360900	0.13586
9361800	0.13518
9362700	0.13430
9363600	0.13322
9364500	0.13189
9365400	0.13089
9366300	0.13021
9367200	0.13009
9368100	0.13101
9369000	0.13310
9369900	0.13678
9370800	0.14204
9371700	0.14765
9372600	0.15222
9373500	0.15422
9374400	0.15262
9375300	0.14833
9376200	0.14264
9377100	0.13678
9378000	0.13189
9378900	0.12792
9379800	0.12432
9380700	0.12107
9381600	0.11766
9382500	0.11437
9383400	0.11129
9384300	0.10856
9385200	0.10652
9386100	0.10531
9387000	0.10511
9387900	0.10612
9388800	0.10868
9389700	0.11269
9390600	0.11786
9391500	0.12432
9392400	0.13189
9393300	0.14007
9394200	0.14853
9395100	0.15671
9396000	0.16429
9396900	0.17046
9397800	0.17451
9398700	0.17583
9399600	0.17387
9400500	0.16986
9401400	0.16509
9402300	0.16088
9403200	0.15831
9404100	0.15659
9405000	0.15478
9405900	0.15174
9406800	0.14665
9407700	0.13979
9408600	0.13161
9409500	0.12271
9410400	0.11357
9411300	0.10439
9412200	0.09521
9413100	0.08627
9414000	0.07721
9414900	0.06907
9415800	0.06194
9416700	0.05617
9417600	0.05212
9418500	0.04935
9419400	0.04755
9420300	0.04622
9421200	0.04518
9422100	0.04418
9423000	0.04346
9423900	0.04298
9424800	0.04265
9425700	0.04265
9426600	0.04278
9427500	0.04298
9428400	0.04306
9429300	0.04338
9430200	0.04386
9431100	0.04458
9432000	0.04598
9432900	0.04855
9433800	0.05332
9434700	0.06114
9435600	0.07236
9436500	0.08567
9437400	0.09934
9438300	0.11153
9439200	0.12087
9440100	0.12752
9441000	0.13189
9441900	0.13466
9442800	0.13614
9443700	0.13666
9444600	0.13666
9445500	0.13626
9446400	0.13586
9447300	0.13534
9448200	0.13466
9449100	0.13378
9450000	0.13270
9450900	0.13137
9451800	0.13041
9452700	0.12973
9453600	0.12961
9454500	0.13049
9455400	0.13258
9456300	0.13626
9457200	0.14152
9458100	0.14705
9459000	0.15162
9459900	0.15362
9460800	0.15202
9461700	0.14777
9462600	0.14212
9463500	0.13626
9464400	0.13137
9465300	0.12740
9466200	0.12384
9467100	0.12059
9468000	0.11722
9468900	0.11393
9469800	0.11085
9470700	0.10816
9471600	0.10612
9472500	0.10491
9473400	0.10471
9474300	0.10572
9475200	0.10828
9476100	0.11225
9477000	0.11742
9477900	0.12384
9478800	0.13137
9479700	0.13951
9480600	0.14797
9481500	0.15611
9482400	0.16364
9483300	0.16982
9484200	0.17387
9485100	0.17515
9486000	0.17319
9486900	0.16922
9487800	0.16445
9488700	0.16028
9489600	0.15771
9490500	0.15599
9491400	0.15422
9492300	0.15114
9493200	0.14609
9494100	0.13923
9495000	0.13109
9495900	0.12227
9496800	0.11313
9497700	0.10399
9498600	0.09485
9499500	0.08595
9500400	0.07689
9501300	0.06879
9502200	0.06170
9503100	0.05596
9504000	0.05192
9504900	0.04915
9505800	0.04739
9506700	0.04606
9507600	0.04498
9508500	0.04402
9509400	0.04330
9510300	0.04282
9511200	0.04249
9512100	0.04249
9513000	0.04261
9513900	0.04282
9514800	0.04290
9515700	0.04322
9516600	0.04370
9517500	0.04442
9518400	0.04578
9519300	0.04835
9520200	0.05312
9521100	0.06090
9522000	0.07208
9522900	0.08531
9523800	0.09898
9524700	0.11113
9525600	0.12039
9526500	0.12704
9527400	0.13137
9528300	0.13418
9529200	0.13562
9530100	0.13614
9531000	0.13614
9531900	0.13574
9532800	0.13534
9533700	0.13482
9534600	0.13418
9535500	0.13326
9536400	0.13217
9537300	0.13089
9538200	0.12989
9539100	0.12921
9540000	0.12909
9540900	0.13001
9541800	0.13205
9542700	0.13574
9543600	0.14095
9544500	0.14649
9545400	0.15106
9546300	0.15302
9547200	0.15146
9548100	0.14721
9549000	0.14156
9549900	0.13574
9550800	0.13089
9551700	0.12692
9552600	0.12335
9553500	0.12011
9554400	0.11678
9555300	0.11349
9556200	0.11045
9557100	0.10776
9558000	0.10568
9558900	0.10451
9559800	0.10431
9560700	0.10531
9561600	0.10788
9562500	0.11181
9563400	0.11694
9564300	0.12335
9565200	0.13089
9566100	0.13899
9567000	0.14741
9567900	0.15551
9568800	0.16304
9569700	0.16914
9570600	0.17319
9571500	0.17451
9572400	0.17250
9573300	0.16858
9574200	0.16380
9575100	0.15968
9576000	0.15711
9576900	0.15539
9577800	0.15362
9578700	0.15058
9579600	0.14552
9580500	0.13871
9581400	0.13061
9582300	0.12179
9583200	0.11269
9584100	0.10359
9585000	0.09449
9585900	0.08559
9586800	0.09196
9587700	0.08547
9588600	0.07994
9589500	0.07457
9590400	0.06903
9591300	0.06354
9592200	0.05841
9593100	0.05408
9594000	0.05091
9594900	0.04863
9595800	0.04706
9596700	0.04590
9597600	0.04482
9598500	0.04386
9599400	0.04314
9600300	0.04265
9601200	0.04245
9602100	0.04245
9603000	0.04253
9603900	0.04265
9604800	0.04265
9605700	0.04265
9606600	0.04253
9607500	0.04265
9608400	0.04286
9609300	0.04366
9610200	0.04530
9611100	0.04839
9612000	0.05308
9612900	0.05949
9613800	0.06775
9614700	0.07789
9615600	0.08972
9616500	0.10271
9617400	0.11618
9618300	0.12949
9619200	0.14200
9620100	0.15314
9621000	0.16280
9621900	0.17046
9622800	0.17607
9623700	0.18032
9624600	0.18413
9625500	0.18846
9626400	0.19399
9627300	0.19989
9628200	0.20534
9629100	0.20895
9630000	0.21027
9630900	0.20854
9631800	0.20381
9632700	0.19588
9633600	0.18473
9634500	0.17194
9635400	0.15923
9636300	0.14829
9637200	0.14063
9638100	0.13550
9639000	0.13185
9639900	0.12873
9640800	0.12516
9641700	0.12123
9642600	0.11718
9643500	0.11317
9644400	0.10928
9645300	0.10608
9646200	0.10399
9647100	0.10331
9648000	0.10439
9648900	0.10712
9649800	0.11149
9650700	0.11718
9651600	0.12408
9652500	0.13169
9653400	0.13935
9654300	0.14673
9655200	0.15314
9656100	0.15815
9657000	0.16108
9657900	0.16148
9658800	0.15903
9659700	0.15470
9660600	0.14985
9661500	0.14592
9662400	0.14368
9663300	0.14252
9664200	0.14139
9665100	0.13935
9666000	0.13542
9666900	0.12977
9667800	0.12279
9668700	0.11474
9669600	0.10596
9670500	0.09690
9671400	0.08784
9672300	0.07950
9673200	0.07866
9674100	0.07368
9675000	0.06935
9675900	0.06535
9676800	0.06114
9677700	0.05689
9678600	0.05308
9679500	0.04983
9680400	0.04747
9681300	0.04590
9682200	0.04486
9683100	0.04406
9684000	0.04354
9684900	0.04310
9685800	0.04270
9686700	0.04249
9687600	0.04229
9688500	0.04229
9689400	0.04229
9690300	0.04249
9691200	0.04278
9692100	0.04334
9693000	0.04454
9693900	0.04650
9694800	0.04955
9695700	0.05388
9696600	0.05957
9697500	0.06691
9698400	0.07605
9699300	0.08623
9700200	0.09674
9701100	0.10692
9702000	0.11614
9702900	0.12432
9703800	0.13125
9704700	0.13715
9705600	0.14196
9706500	0.14597
9707400	0.14949
9708300	0.15262
9709200	0.15587
9710100	0.15891
9711000	0.16176
9711900	0.16413
9712800	0.16597
9713700	0.16753
9714600	0.16922
9715500	0.17146
9716400	0.17431
9717300	0.17735
9718200	0.17964
9719100	0.18040
9720000	0.17924
9720900	0.17635
9721800	0.17246
9722700	0.16825
9723600	0.16401
9724500	0.16000
9725400	0.15615
9726300	0.15262
9727200	0.14941
9728100	0.14665
9729000	0.14440
9729900	0.14296
9730800	0.14224
9731700	0.14264
9732600	0.14392
9733500	0.14617
9734400	0.14941
9735300	0.15342
9736200	0.15843
9737100	0.16413
9738000	0.17042
9738900	0.17695
9739800	0.18317
9740700	0.18866
9741600	0.19279
9742500	0.19519
9743400	0.19560
9744300	0.19355
9745200	0.18874
9746100	0.18168
9747000	0.17323
9747900	0.16413
9748800	0.15490
9749700	0.14665
9750600	0.14019
9751500	0.13634
9752400	0.13566
9753300	0.13654
9754200	0.13686
9755100	0.13470
9756000	0.12861
9756900	0.11959
9757800	0.10940
9758700	0.09958
9759600	0.09128
9760500	0.08483
9761400	0.07934
9762300	0.07400
9763200	0.06851
9764100	0.06306
9765000	0.05797
9765900	0.05368
9766800	0.05055
9767700	0.04827
9768600	0.04670
9769500	0.04554
9770400	0.04450
9771300	0.04350
9772200	0.04282
9773100	0.04233
9774000	0.04213
9774900	0.04213
9775800	0.04221
9776700	0.04233
9777600	0.04233
9778500	0.04233
9779400	0.04221
9780300	0.04233
9781200	0.04253
9782100	0.04330
9783000	0.04494
9783900	0.04799
9784800	0.05268
9785700	0.05901
9786600	0.06723
9787500	0.07729
9788400	0.08904
9789300	0.10195
9790200	0.11530
9791100	0.12853
9792000	0.14091
9792900	0.15198
9793800	0.16156
9794700	0.16918
9795600	0.17471
9796500	0.17892
9797400	0.18273
9798300	0.18702
9799200	0.19251
9800100	0.19836
9801000	0.20377
9801900	0.20734
9802800	0.20862
9803700	0.20694
9804600	0.20225
9805500	0.19439
9806400	0.18333
9807300	0.17062
9808200	0.15803
9809100	0.14717
9810000	0.13955
9810900	0.13446
9811800	0.13085
9812700	0.12772
9813600	0.12420
9814500	0.12031
9815400	0.11630
9816300	0.11229
9817200	0.10848
9818100	0.10527
9819000	0.10319
9819900	0.10251
9820800	0.10359
9821700	0.10632
9822600	0.11061
9823500	0.11630
9824400	0.12311
9825300	0.13065
9826200	0.13827
9827100	0.14560
9828000	0.15198
9828900	0.15695
9829800	0.15988
9830700	0.16024
9831600	0.15783
9832500	0.15354
9833400	0.14873
9834300	0.14480
9835200	0.14260
9836100	0.14139
9837000	0.14031
9837900	0.13827
9838800	0.13438
9839700	0.12881
9840600	0.12187
9841500	0.11385
9842400	0.10515
9843300	0.09613
9844200	0.08715
9845100	0.07886
9846000	0.09092
9846900	0.08451
9847800	0.07906
9848700	0.07372
9849600	0.06827
9850500	0.06282
9851400	0.05773
9852300	0.05344
9853200	0.05035
9854100	0.04807
9855000	0.04654
9855900	0.04534
9856800	0.04430
9857700	0.04334
9858600	0.04261
9859500	0.04217
9860400	0.04197
9861300	0.04197
9862200	0.04205
9863100	0.04217
9864000	0.04217
9864900	0.04217
9865800	0.04205
9866700	0.04217
9867600	0.04237
9868500	0.04314
9869400	0.04478
9870300	0.04783
9871200	0.05248
9872100	0.05881
9873000	0.06695
9873900	0.07701
9874800	0.08868
9875700	0.10155
9876600	0.11486
9877500	0.12801
9878400	0.14035
9879300	0.15138
9880200	0.16092
9881100	0.16850
9882000	0.17403
9882900	0.17824
9883800	0.18201
9884700	0.18629
9885600	0.19175
9886500	0.19760
9887400	0.20297
9888300	0.20654
9889200	0.20782
9890100	0.20618
9891000	0.20149
9891900	0.19363
9892800	0.18261
9893700	0.16994
9894600	0.15743
9895500	0.14661
9896400	0.13899
9897300	0.13394
9898200	0.13037
9899100	0.12724
9900000	0.12376
9900900	0.11983
9901800	0.11582
9902700	0.11185
9903600	0.10804
9904500	0.10483
9905400	0.10279
9906300	0.10215
9907200	0.10319
9908100	0.10592
9909000	0.11021
9909900	0.11582
9910800	0.12263
9911700	0.13017
9912600	0.13775
9913500	0.14504
9914400	0.15138
9915300	0.15631
9916200	0.15923
9917100	0.15964
9918000	0.15723
9918900	0.15294
9919800	0.14813
9920700	0.14424
9921600	0.14204
9922500	0.14087
9923400	0.13979
9924300	0.13775
9925200	0.13386
9926100	0.12829
9927000	0.12139
9927900	0.11341
9928800	0.10475
9929700	0.09577
9930600	0.08683
9931500	0.07857
9932400	0.07545
9933300	0.06747
9934200	0.06049
9935100	0.05488
9936000	0.05091
9936900	0.04823
9937800	0.04646
9938700	0.04518
9939600	0.04414
9940500	0.04318
9941400	0.04245
9942300	0.04201
9943200	0.04169
9944100	0.04169
9945000	0.04181
9945900	0.04201
9946800	0.04209
9947700	0.04237
9948600	0.04286
9949500	0.04358
9950400	0.04490
9951300	0.04743
9952200	0.05208
9953100	0.05973
9954000	0.07072
9954900	0.08371
9955800	0.09710
9956700	0.10900
9957600	0.11810
9958500	0.12464
9959400	0.12889
9960300	0.13161
9961200	0.13306
9962100	0.13354
9963000	0.13354
9963900	0.13314
9964800	0.13278
9965700	0.13225
9966600	0.13161
9967500	0.13069
9968400	0.12965
9969300	0.12837
9970200	0.12740
9971100	0.12676
9972000	0.12664
9972900	0.12752
9973800	0.12953
9974700	0.13314
9975600	0.13827
9976500	0.14372
9977400	0.14817
9978300	0.15009
9979200	0.14857
9980100	0.14440
9981000	0.13887
9981900	0.13314
9982800	0.12837
9983700	0.12452
9984600	0.12103
9985500	0.11782
9986400	0.11454
9987300	0.11133
9988200	0.10832
9989100	0.10568
9990000	0.10367
9990900	0.10251
9991800	0.10231
9992700	0.10327
9993600	0.10580
9994500	0.10968
9995400	0.11474
9996300	0.12103
9997200	0.12837
9998100	0.13634
9999000	0.14460
9999900	0.15254
10000800	0.15992
10001700	0.16593
10002600	0.16990
10003500	0.17118
10004400	0.16922
10005300	0.16533
10006200	0.16068
10007100	0.15663
10008000	0.15410
10008900	0.15242
10009800	0.15070
10010700	0.14769
10011600	0.14272
10012500	0.13606
10013400	0.12813
10014300	0.11947
10015200	0.11053
10016100	0.10163
10017000	0.09269
10017900	0.08399
10018800	0.07517
10019700	0.06723
10020600	0.06029
10021500	0.05468
10022400	0.05071
10023300	0.04803
10024200	0.04630
10025100	0.04502
10026000	0.04398
10026900	0.04302
10027800	0.04229
10028700	0.04185
10029600	0.04153
10030500	0.04153
10031400	0.04165
10032300	0.04185
10033200	0.04193
10034100	0.04221
10035000	0.04270
10035900	0.04338
10036800	0.04474
10037700	0.04727
10038600	0.05188
10039500	0.05949
10040400	0.07044
10041300	0.08339
10042200	0.09670
10043100	0.10856
10044000	0.11766
10044900	0.12416
10045800	0.12841
10046700	0.13109
10047600	0.13254
10048500	0.13302
10049400	0.13302
10050300	0.13266
10051200	0.13225
10052100	0.13177
10053000	0.13109
10053900	0.13021
10054800	0.12917
10055700	0.12788
10056600	0.12692
10057500	0.12628
10058400	0.12616
10059300	0.12704
10060200	0.12905
10061100	0.13266
10062000	0.13775
10062900	0.14316
10063800	0.14761
10064700	0.14953
10065600	0.14797
10066500	0.14384
10067400	0.13831
10068300	0.13266
10069200	0.12788
10070100	0.12404
10071000	0.12055
10071900	0.11738
10072800	0.11409
10073700	0.11089
10074600	0.10792
10075500	0.10527
10076400	0.10327
10077300	0.10211
10078200	0.10191
10079100	0.10291
10080000	0.10539
10080900	0.10928
10081800	0.11429
10082700	0.12055
10083600	0.12788
10084500	0.13582
10085400	0.14404
10086300	0.15198
10087200	0.15931
10088100	0.16529
10089000	0.16922
10089900	0.17050
10090800	0.16858
10091700	0.16473
10092600	0.16008
10093500	0.15603
10094400	0.15350
10095300	0.15186
10096200	0.15009
10097100	0.14713
10098000	0.14220
10098900	0.13554
10099800	0.12760
10100700	0.11898
10101600	0.11013
10102500	0.10123
10103400	0.09233
10104300	0.08367
10105200	0.07485
10106100	0.06699
10107000	0.06005
10107900	0.05448
10108800	0.05055
10109700	0.04783
10110600	0.04610
10111500	0.04486
10112400	0.04382
10113300	0.04286
10114200	0.04213
10115100	0.04169
10116000	0.04137
10116900	0.04137
10117800	0.04149
10118700	0.04169
10119600	0.04177
10120500	0.04205
10121400	0.04253
10122300	0.04322
10123200	0.04458
10124100	0.04706
10125000	0.05168
10125900	0.05929
10126800	0.07016
10127700	0.08306
10128600	0.09633
10129500	0.10816
10130400	0.11722
10131300	0.12368
10132200	0.12788
10133100	0.13061
10134000	0.13201
10134900	0.13254
10135800	0.13254
10136700	0.13213
10137600	0.13173
10138500	0.13125
10139400	0.13061
10140300	0.12973
10141200	0.12869
10142100	0.12740
10143000	0.12644
10143900	0.12580
10144800	0.12568
10145700	0.12656
10146600	0.12857
10147500	0.13213
10148400	0.13723
10149300	0.14260
10150200	0.14705
10151100	0.14897
10152000	0.14741
10152900	0.14328
10153800	0.13779
10154700	0.13213
10155600	0.12740
10156500	0.12356
10157400	0.12011
10158300	0.11694
10159200	0.11365
10160100	0.11049
10161000	0.10752
10161900	0.10487
10162800	0.10287
10163700	0.10175
10164600	0.10155
10165500	0.10251
10166400	0.10499
10167300	0.10884
10168200	0.11385
10169100	0.12011
10170000	0.12740
10170900	0.13530
10171800	0.14348
10172700	0.15138
10173600	0.15871
10174500	0.16465
10175400	0.16858
10176300	0.16986
10177200	0.16793
10178100	0.16409
10179000	0.15948
10179900	0.15543
10180800	0.15294
10181700	0.15126
10182600	0.14953
10183500	0.14657
10184400	0.14164
10185300	0.13502
10186200	0.12712
10187100	0.11854
10188000	0.10968
10188900	0.10082
10189800	0.09200
10190700	0.08335
10191600	0.07457
10192500	0.06671
10193400	0.05981
10194300	0.05424
10195200	0.05035
10196100	0.04767
10197000	0.04594
10197900	0.04466
10198800	0.04362
10199700	0.04270
10200600	0.04197
10201500	0.04153
10202400	0.04121
10203300	0.04121
10204200	0.04133
10205100	0.04153
10206000	0.04161
10206900	0.04189
10207800	0.04237
10208700	0.04306
10209600	0.04442
10210500	0.04690
10211400	0.05147
10212300	0.05905
10213200	0.06992
10214100	0.08274
10215000	0.09597
10215900	0.10776
10216800	0.11674
10217700	0.12319
10218600	0.12740
10219500	0.13009
10220400	0.13153
10221300	0.13201
10222200	0.13201
10223100	0.13161
10224000	0.13125
10224900	0.13073
10225800	0.13009
10226700	0.12921
10227600	0.12817
10228500	0.12692
10229400	0.12596
10230300	0.12532
10231200	0.12520
10232100	0.12608
10233000	0.12809
10233900	0.13161
10234800	0.13670
10235700	0.14208
10236600	0.14649
10237500	0.14837
10238400	0.14685
10239300	0.14276
10240200	0.13727
10241100	0.13161
10242000	0.12692
10242900	0.12307
10243800	0.11963
10244700	0.11650
10245600	0.11321
10246500	0.11005
10247400	0.10708
10248300	0.10447
10249200	0.10251
10250100	0.10135
10251000	0.10115
10251900	0.10211
10252800	0.10459
10253700	0.10844
10254600	0.11341
10255500	0.11963
10256400	0.12692
10257300	0.13478
10258200	0.14296
10259100	0.15082
10260000	0.15807
10260900	0.16405
10261800	0.16793
10262700	0.16922
10263600	0.16729
10264500	0.16344
10265400	0.15887
10266300	0.15482
10267200	0.15234
10268100	0.15070
10269000	0.14897
10269900	0.14601
10270800	0.14111
10271700	0.13450
10272600	0.12664
10273500	0.11810
10274400	0.10928
10275300	0.10046
10276200	0.09164
10277100	0.08302
10278000	0.07657
10278900	0.07172
10279800	0.06755
10280700	0.06358
10281600	0.05949
10282500	0.05540
10283400	0.05168
10284300	0.04851
10285200	0.04622
10286100	0.04470
10287000	0.04366
10287900	0.04290
10288800	0.04241
10289700	0.04193
10290600	0.04157
10291500	0.04137
10292400	0.04117
10293300	0.04117
10294200	0.04117
10295100	0.04137
10296000	0.04165
10296900	0.04221
10297800	0.04334
10298700	0.04526
10299600	0.04823
10300500	0.05244
10301400	0.05797
10302300	0.06515
10303200	0.07404
10304100	0.08395
10305000	0.09417
10305900	0.10407
10306800	0.11305
10307700	0.12099
10308600	0.12776
10309500	0.13350
10310400	0.13819
10311300	0.14208
10312200	0.14552
10313100	0.14857
10314000	0.15174
10314900	0.15470
10315800	0.15747
10316700	0.15980
10317600	0.16156
10318500	0.16308
10319400	0.16473
10320300	0.16693
10321200	0.16970
10322100	0.17266
10323000	0.17487
10323900	0.17563
10324800	0.17447
10325700	0.17170
10326600	0.16789
10327500	0.16380
10328400	0.15968
10329300	0.15575
10330200	0.15202
10331100	0.14857
10332000	0.14544
10332900	0.14280
10333800	0.14055
10334700	0.13915
10335600	0.13847
10336500	0.13883
10337400	0.14011
10338300	0.14228
10339200	0.14544
10340100	0.14933
10341000	0.15422
10341900	0.15980
10342800	0.16589
10343700	0.17226
10344600	0.17832
10345500	0.18365
10346400	0.18766
10347300	0.19002
10348200	0.19042
10349100	0.18842
10350000	0.18373
10350900	0.17683
10351800	0.16866
10352700	0.15980
10353600	0.15082
10354500	0.14280
10355400	0.13646
10356300	0.13274
10357200	0.13209
10358100	0.13294
10359000	0.13322
10359900	0.13113
10360800	0.12520
10361700	0.11642
10362600	0.10648
10363500	0.09694
10364400	0.08884
10365300	0.08258
10366200	0.07725
10367100	0.07204
10368000	0.06671
10368900	0.06138
10369800	0.05645
10370700	0.05224
10371600	0.04919
10372500	0.04698
10373400	0.04546
10374300	0.04434
10375200	0.04330
10376100	0.04233
10377000	0.04165
10377900	0.04121
10378800	0.04101
10379700	0.04101
10380600	0.04109
10381500	0.04121
10382400	0.04121
10383300	0.04121
10384200	0.04109
10385100	0.04121
10386000	0.04141
