#1	
double	Pel(35040,2)
27952200	230.15
27953100	222.34
27954000	211.91
27954900	199.76
27955800	187.02
27956700	174.95
27957600	164.29
27958500	155.27
27959400	147.65
27960300	141.39
27961200	136.34
27962100	132.01
27963000	128.33
27963900	124.64
27964800	121.07
27965700	118.38
27966600	117.58
27967500	120.03
27968400	126.2
27969300	135.14
27970200	145.28
27971100	155.35
27972000	164.09
27972900	171.58
27973800	178.52
27974700	185.09
27975600	191.71
27976500	197.16
27977400	200.21
27978300	199.08
27979200	193.27
27980100	184.09
27981000	173.91
27981900	164.65
27982800	158.03
27983700	153.34
27984600	149.45
27985500	145.08
27986400	139.47
27987300	132.54
27988200	124.72
27989100	116.22
27990000	107.52
27990900	98.82
27991800	90.2
27992700	81.82
27993600	75.81
27994500	68.19
27995400	61.62
27996300	56
27997200	51.84
27998100	48.91
27999000	47.02
27999900	45.78
28000800	45.02
28001700	44.42
28002600	44.18
28003500	43.9
28004400	43.54
28005300	43.3
28006200	42.98
28007100	42.98
28008000	43.06
28008900	43.54
28009800	44.1
28010700	44.86
28011600	45.9
28012500	48.39
28013400	53.52
28014300	62.58
28015200	76.29
28016100	92.89
28017000	109.92
28017900	125.08
28018800	136.38
28019700	144.16
28020600	148.89
28021500	151.22
28022400	151.9
28023300	151.22
28024200	149.33
28025100	146.65
28026000	143.28
28026900	139.75
28027800	136.3
28028700	133.5
28029600	131.61
28030500	130.33
28031400	129.81
28032300	129.81
28033200	130.25
28034100	131.25
28035000	133.18
28035900	136.3
28036800	140.67
28037700	145.36
28038600	149.17
28039500	151.22
28040400	150.54
28041300	147.77
28042200	143.6
28043100	139.11
28044000	134.82
28044900	131.01
28045800	127.56
28046700	124.2
28047600	121.07
28048500	118.38
28049400	116.14
28050300	114.86
28051200	114.66
28052100	115.78
28053000	118.46
28053900	123.31
28054800	130.13
28055700	138.79
28056600	148.73
28057500	159.64
28058400	170.94
28059300	181.93
28060200	192.03
28061100	200.69
28062000	207.22
28062900	211.11
28063800	211.91
28064700	209.11
28065600	202.73
28066500	193.75
28067400	183.89
28068300	174.55
28069200	167.05
28070100	160.84
28071000	155.27
28071900	149.41
28072800	142.68
28073700	135.18
28074600	127.12
28075500	118.58
28076400	109.92
28077300	101.19
28078200	92.57
28079100	84.03
28080000	76.09
28080900	68.43
28081800	61.82
28082700	56.21
28083600	52
28084500	49.07
28085400	47.19
28086300	45.94
28087200	45.18
28088100	44.58
28089000	44.34
28089900	44.06
28090800	43.7
28091700	43.46
28092600	43.14
28093500	43.14
28094400	43.22
28095300	43.7
28096200	44.26
28097100	45.02
28098000	46.06
28098900	48.55
28099800	53.72
28100700	62.82
28101600	76.57
28102500	93.21
28103400	110.33
28104300	125.56
28105200	136.9
28106100	144.68
28107000	149.41
28107900	151.74
28108800	152.42
28109700	151.74
28110600	149.85
28111500	147.17
28112400	143.8
28113300	140.27
28114200	136.78
28115100	133.98
28116000	132.09
28116900	130.81
28117800	130.29
28118700	130.29
28119600	130.73
28120500	131.73
28121400	133.66
28122300	136.78
28123200	141.15
28124100	145.88
28125000	149.73
28125900	151.74
28126800	151.1
28127700	148.29
28128600	144.08
28129500	139.59
28130400	135.3
28131300	131.49
28132200	128.01
28133100	124.64
28134000	121.51
28134900	118.78
28135800	116.54
28136700	115.3
28137600	115.06
28138500	116.18
28139400	118.86
28140300	123.76
28141200	130.57
28142100	139.27
28143000	149.29
28143900	160.24
28144800	171.58
28145700	182.61
28146600	192.75
28147500	201.41
28148400	207.94
28149300	211.87
28150200	212.67
28151100	209.83
28152000	203.45
28152900	194.43
28153800	184.53
28154700	175.15
28155600	167.65
28156500	161.44
28157400	155.79
28158300	149.93
28159200	143.2
28160100	135.66
28161000	127.56
28161900	119.03
28162800	110.33
28163700	101.55
28164600	92.89
28165500	84.35
28166400	76.37
28167300	68.67
28168200	62.06
28169100	56.41
28170000	52.2
28170900	49.27
28171800	47.35
28172700	46.1
28173600	45.34
28174500	44.74
28175400	44.5
28176300	44.18
28177200	43.82
28178100	43.62
28179000	43.3
28179900	43.3
28180800	43.38
28181700	43.82
28182600	44.42
28183500	45.18
28184400	46.22
28185300	48.71
28186200	53.92
28187100	63.06
28188000	76.81
28188900	93.53
28189800	110.73
28190700	126
28191600	137.39
28192500	145.2
28193400	149.93
28194300	152.3
28195200	152.98
28196100	152.3
28197000	150.41
28197900	147.69
28198800	144.28
28199700	140.75
28200600	137.31
28201500	134.46
28202400	132.54
28203300	131.29
28204200	130.73
28205100	130.73
28206000	131.17
28206900	132.17
28207800	134.14
28208700	137.31
28209600	141.68
28210500	146.41
28211400	150.25
28212300	152.3
28213200	151.62
28214100	148.81
28215000	144.6
28215900	140.11
28216800	135.78
28217700	131.97
28218600	128.49
28219500	125.08
28220400	121.91
28221300	119.23
28222200	116.94
28223100	115.7
28224000	115.46
28224900	116.58
28225800	119.31
28226700	124.2
28227600	131.05
28228500	139.79
28229400	149.81
28230300	160.8
28231200	172.18
28232100	183.25
28233000	193.43
28233900	202.13
28234800	208.7
28235700	212.63
28236600	213.44
28237500	210.59
28238400	204.17
28239300	195.15
28240200	185.21
28241100	175.79
28242000	168.25
28242900	162
28243800	156.35
28244700	150.5
28245600	143.72
28246500	136.14
28247400	128.05
28248300	119.43
28249200	110.73
28250100	101.91
28251000	93.25
28251900	84.63
28252800	76.65
28253700	68.95
28254600	62.26
28255500	56.61
28256400	52.4
28257300	49.43
28258200	47.55
28259100	46.26
28260000	45.5
28260900	44.9
28261800	44.66
28262700	44.34
28263600	43.98
28264500	43.78
28265400	43.46
28266300	43.46
28267200	43.54
28268100	43.98
28269000	44.58
28269900	45.34
28270800	46.38
28271700	48.91
28272600	54.12
28273500	63.26
28274400	77.09
28275300	93.89
28276200	111.13
28277100	126.44
28278000	137.87
28278900	145.72
28279800	150.5
28280700	152.82
28281600	153.5
28282500	152.82
28283400	150.94
28284300	148.21
28285200	144.8
28286100	141.27
28287000	137.79
28287900	134.94
28288800	133.02
28289700	131.73
28290600	131.21
28291500	131.21
28292400	131.65
28293300	132.66
28294200	134.62
28295100	137.79
28296000	142.2
28296900	146.93
28297800	150.82
28298700	152.82
28299600	152.14
28300500	149.33
28301400	145.12
28302300	140.59
28303200	136.3
28304100	132.41
28305000	128.93
28305900	125.52
28306800	122.35
28307700	119.63
28308600	117.38
28309500	116.1
28310400	115.86
28311300	117.02
28312200	119.75
28313100	124.64
28314000	131.53
28314900	140.27
28315800	150.33
28316700	161.36
28317600	172.78
28318500	183.89
28319400	194.11
28320300	202.85
28321200	209.43
28322100	213.4
28323000	214.2
28323900	211.35
28324800	204.9
28325700	195.84
28326600	185.85
28327500	176.43
28328400	168.86
28329300	162.6
28330200	156.91
28331100	151.02
28332000	144.24
28332900	136.66
28333800	128.49
28334700	119.87
28335600	111.13
28336500	102.27
28337400	93.57
28338300	84.95
28339200	76.93
28340100	69.19
28341000	62.5
28341900	56.81
28342800	52.56
28343700	49.59
28344600	47.71
28345500	46.42
28346400	45.66
28347300	45.06
28348200	44.82
28349100	44.5
28350000	44.14
28350900	43.94
28351800	43.62
28352700	43.62
28353600	43.7
28354500	44.14
28355400	44.74
28356300	45.5
28357200	46.54
28358100	49.07
28359000	54.28
28359900	63.5
28360800	77.37
28361700	94.21
28362600	111.49
28363500	126.88
28364400	138.35
28365300	146.25
28366200	151.02
28367100	153.38
28368000	154.06
28368900	153.38
28369800	151.46
28370700	148.73
28371600	145.32
28372500	141.76
28373400	138.27
28374300	135.38
28375200	133.5
28376100	132.21
28377000	131.65
28377900	131.65
28378800	132.13
28379700	133.14
28380600	135.1
28381500	138.27
28382400	142.68
28383300	147.45
28384200	151.34
28385100	153.38
28386000	152.7
28386900	149.85
28387800	145.64
28388700	141.07
28389600	136.78
28390500	132.9
28391400	129.41
28392300	125.96
28393200	122.79
28394100	120.07
28395000	117.78
28395900	116.5
28396800	116.3
28397700	117.42
28398600	120.15
28399500	125.08
28400400	131.97
28401300	140.75
28402200	150.86
28403100	161.92
28404000	173.39
28404900	184.57
28405800	194.79
28406700	203.57
28407600	210.19
28408500	214.12
28409400	214.96
28410300	212.07
28411200	205.62
28412100	196.52
28413000	186.5
28413900	177.03
28414800	169.46
28415700	163.16
28416600	157.47
28417500	151.54
28418400	144.72
28419300	137.15
28420200	128.93
28421100	120.31
28422000	111.49
28422900	102.63
28423800	93.89
28424700	85.23
28425600	80.82
28426500	77.85
28427400	75.25
28428300	72.28
28429200	67.95
28430100	62.78
28431000	57.69
28431900	53.2
28432800	50.15
28433700	48.31
28434600	47.27
28435500	46.58
28436400	46.02
28437300	45.58
28438200	45.14
28439100	44.66
28440000	44.3
28440900	43.98
28441800	43.74
28442700	43.74
28443600	43.98
28444500	44.66
28445400	46.02
28446300	48.43
28447200	52.08
28448100	57.01
28449000	63.18
28449900	70.32
28450800	78.7
28451700	88.04
28452600	98.34
28453500	109.28
28454400	120.79
28455300	132.21
28456200	142.64
28457100	151.1
28458000	157.11
28458900	161.12
28459800	163.64
28460700	165.33
28461600	166.69
28462500	168.05
28463400	169.46
28464300	171.02
28465200	172.99
28466100	175.27
28467000	178.12
28467900	181.56
28468800	185.41
28469700	189.3
28470600	192.27
28471500	193.87
28472400	193.43
28473300	191.35
28474200	188.18
28475100	184.41
28476000	180.52
28476900	176.87
28477800	173.31
28478700	170.14
28479600	167.29
28480500	164.89
28481400	162.96
28482300	161.6
28483200	160.92
28484100	161.8
28485000	165.49
28485900	172.99
28486800	184.89
28487700	199.36
28488600	213.96
28489500	226.22
28490400	234.28
28491300	238.77
28492200	241.06
28493100	242.3
28494000	243.42
28494900	243.22
28495800	240.21
28496700	232.84
28497600	220.29
28498500	204.38
28499400	187.7
28500300	172.99
28501200	162.04
28502100	154.5
28503000	149.57
28503900	146.37
28504800	144
28505700	141.72
28506600	138.83
28507500	134.94
28508400	129.49
28509300	122.63
28510200	115.1
28511100	107.48
28512000	100.26
28512900	92.93
28513800	85.95
28514700	79.18
28515600	72.64
28516500	66.67
28517400	61.42
28518300	57.21
28519200	54.2
28520100	52.16
28521000	50.63
28521900	49.63
28522800	48.59
28523700	47.59
28524600	46.66
28525500	45.82
28526400	45.06
28527300	44.46
28528200	44.14
28529100	43.9
28530000	43.9
28530900	43.98
28531800	44.38
28532700	44.82
28533600	45.5
28534500	46.3
28535400	47.35
28536300	48.59
28537200	50.43
28538100	53.4
28539000	58.57
28539900	66.83
28540800	78.62
28541700	93.17
28542600	109.08
28543500	124.88
28544400	139.67
28545300	153.22
28546200	165.45
28547100	176.43
28548000	186.29
28548900	195.35
28549800	203.93
28550700	212.63
28551600	221.49
28552500	229.83
28553400	236.73
28554300	241.3
28555200	242.66
28556100	240.86
28557000	235.93
28557900	227.91
28558800	217.24
28559700	204.78
28560600	191.71
28561500	179.32
28562400	168.42
28563300	159.15
28564200	151.38
28565100	144.96
28566000	139.79
28566900	135.34
28567800	131.53
28568700	127.76
28569600	124.12
28570500	121.35
28571400	120.55
28572300	123.03
28573200	129.37
28574100	138.55
28575000	148.93
28575900	159.27
28576800	168.21
28577700	175.91
28578600	183.01
28579500	189.74
28580400	196.52
28581300	202.13
28582200	205.22
28583100	204.09
28584000	198.12
28584900	188.74
28585800	178.28
28586700	168.78
28587600	162
28588500	157.19
28589400	153.22
28590300	148.73
28591200	143
28592100	135.9
28593000	127.88
28593900	119.15
28594800	110.21
28595700	101.27
28596600	92.49
28597500	83.87
28598400	77.73
28599300	69.92
28600200	63.14
28601100	57.41
28602000	53.12
28602900	50.11
28603800	48.19
28604700	46.9
28605600	46.14
28606500	45.54
28607400	45.3
28608300	44.98
28609200	44.62
28610100	44.38
28611000	44.06
28611900	44.06
28612800	44.14
28613700	44.62
28614600	45.22
28615500	45.98
28616400	47.06
28617300	49.59
28618200	54.88
28619100	64.14
28620000	78.17
28620900	95.21
28621800	112.65
28622700	128.21
28623600	139.79
28624500	147.77
28625400	152.58
28626300	154.99
28627200	155.67
28628100	154.99
28629000	153.06
28629900	150.29
28630800	146.85
28631700	143.24
28632600	139.71
28633500	136.82
28634400	134.9
28635300	133.58
28636200	133.06
28637100	133.06
28638000	133.5
28638900	134.5
28639800	136.5
28640700	139.71
28641600	144.16
28642500	149.01
28643400	152.9
28644300	154.99
28645200	154.3
28646100	151.46
28647000	147.17
28647900	142.56
28648800	138.19
28649700	134.3
28650600	130.73
28651500	127.28
28652400	124.08
28653300	121.31
28654200	119.03
28655100	117.74
28656000	117.5
28656900	118.66
28657800	121.39
28658700	126.36
28659600	133.38
28660500	142.24
28661400	152.46
28662300	163.64
28663200	175.23
28664100	186.5
28665000	196.84
28665900	205.7
28666800	212.35
28667700	216.36
28668600	217.2
28669500	214.32
28670400	207.78
28671300	198.56
28672200	188.46
28673100	178.88
28674000	171.22
28674900	164.85
28675800	159.11
28676700	153.14
28677600	146.25
28678500	138.55
28679400	130.29
28680300	121.55
28681200	112.65
28682100	103.71
28683000	94.89
28683900	86.15
28684800	77.97
28685700	70.16
28686600	63.34
28687500	57.61
28688400	53.28
28689300	50.31
28690200	48.35
28691100	47.06
28692000	46.3
28692900	45.7
28693800	45.46
28694700	45.14
28695600	44.78
28696500	44.54
28697400	44.22
28698300	44.22
28699200	44.3
28700100	44.78
28701000	45.34
28701900	46.14
28702800	47.23
28703700	49.75
28704600	55.04
28705500	64.38
28706400	78.45
28707300	95.53
28708200	113.05
28709100	128.65
28710000	140.27
28710900	148.25
28711800	153.1
28712700	155.51
28713600	156.19
28714500	155.51
28715400	153.58
28716300	150.82
28717200	147.33
28718100	143.76
28719000	140.19
28719900	137.27
28720800	135.34
28721700	134.06
28722600	133.5
28723500	133.5
28724400	133.94
28725300	134.98
28726200	136.94
28727100	140.19
28728000	144.68
28728900	149.49
28729800	153.42
28730700	155.51
28731600	154.82
28732500	151.94
28733400	147.65
28734300	143.04
28735200	138.67
28736100	134.74
28737000	131.17
28737900	127.72
28738800	124.52
28739700	121.71
28740600	119.43
28741500	118.14
28742400	117.9
28743300	119.07
28744200	121.83
28745100	126.8
28746000	133.82
28746900	142.72
28747800	152.98
28748700	164.17
28749600	175.83
28750500	187.14
28751400	197.48
28752300	206.42
28753200	213.11
28754100	217.12
28755000	217.93
28755900	215.04
28756800	208.46
28757700	199.24
28758600	189.1
28759500	179.52
28760400	171.78
28761300	165.45
28762200	159.68
28763100	153.66
28764000	146.73
28764900	139.03
28765800	130.73
28766700	121.95
28767600	113.05
28768500	104.07
28769400	95.21
28770300	86.43
28771200	78.25
28772100	70.4
28773000	63.58
28773900	57.77
28774800	53.48
28775700	50.47
28776600	48.51
28777500	47.23
28778400	46.42
28779300	45.82
28780200	45.62
28781100	45.3
28782000	44.9
28782900	44.7
28783800	44.34
28784700	44.34
28785600	44.46
28786500	44.9
28787400	45.5
28788300	46.3
28789200	47.39
28790100	49.91
28791000	55.24
28791900	64.58
28792800	78.7
28793700	95.85
28794600	113.45
28795500	129.09
28796400	140.75
28797300	148.77
28798200	153.62
28799100	156.03
28800000	156.71
28800900	156.03
28801800	154.1
28802700	151.3
28803600	147.85
28804500	144.24
28805400	140.67
28806300	137.75
28807200	135.78
28808100	134.5
28809000	133.94
28809900	133.94
28810800	134.42
28811700	135.42
28812600	137.43
28813500	140.67
28814400	145.16
28815300	150.01
28816200	153.94
28817100	156.03
28818000	155.35
28818900	152.46
28819800	148.17
28820700	143.52
28821600	139.15
28822500	135.18
28823400	131.61
28824300	128.17
28825200	124.92
28826100	122.15
28827000	119.83
28827900	118.54
28828800	118.3
28829700	119.47
28830600	122.23
28831500	127.24
28832400	134.26
28833300	143.2
28834200	153.5
28835100	164.73
28836000	176.39
28836900	187.74
28837800	198.16
28838700	207.1
28839600	213.84
28840500	217.85
28841400	218.69
28842300	215.76
28843200	209.19
28844100	199.93
28845000	189.74
28845900	180.12
28846800	172.38
28847700	165.97
28848600	160.2
28849500	154.18
28850400	147.25
28851300	139.51
28852200	131.17
28853100	122.39
28854000	113.45
28854900	104.39
28855800	95.53
28856700	86.71
28857600	78.49
28858500	70.6
28859400	63.78
28860300	57.97
28861200	53.64
28862100	50.63
28863000	48.67
28863900	47.39
28864800	46.58
28865700	45.98
28866600	45.74
28867500	45.42
28868400	45.06
28869300	44.82
28870200	44.5
28871100	44.5
28872000	44.58
28872900	45.06
28873800	45.66
28874700	46.46
28875600	47.51
28876500	50.07
28877400	55.4
28878300	64.82
28879200	78.98
28880100	96.17
28881000	113.81
28881900	129.53
28882800	141.23
28883700	149.25
28884600	154.14
28885500	156.55
28886400	157.27
28887300	156.55
28888200	154.58
28889100	151.82
28890000	148.33
28890900	144.72
28891800	141.11
28892700	138.19
28893600	136.26
28894500	134.94
28895400	134.38
28896300	134.38
28897200	134.86
28898100	135.86
28899000	137.87
28899900	141.11
28900800	145.64
28901700	150.54
28902600	154.46
28903500	156.55
28904400	155.87
28905300	152.98
28906200	148.65
28907100	144
28908000	139.59
28908900	135.66
28909800	132.05
28910700	128.61
28911600	125.32
28912500	122.55
28913400	120.23
28914300	118.94
28915200	118.7
28916100	119.87
28917000	122.63
28917900	127.64
28918800	134.74
28919700	143.68
28920600	153.98
28921500	165.29
28922400	176.99
28923300	188.38
28924200	198.84
28925100	207.78
28926000	214.52
28926900	218.57
28927800	219.41
28928700	216.48
28929600	209.87
28930500	200.61
28931400	190.38
28932300	180.72
28933200	172.95
28934100	166.53
28935000	160.72
28935900	154.7
28936800	147.73
28937700	139.95
28938600	131.61
28939500	122.79
28940400	113.81
28941300	104.75
28942200	95.85
28943100	86.99
28944000	78.78
28944900	70.84
28945800	63.98
28946700	58.17
28947600	53.84
28948500	50.79
28949400	48.83
28950300	47.55
28951200	46.74
28952100	46.14
28953000	45.9
28953900	45.58
28954800	45.22
28955700	44.98
28956600	44.66
28957500	44.66
28958400	44.74
28959300	45.22
28960200	45.82
28961100	46.62
28962000	47.67
28962900	50.23
28963800	55.6
28964700	65.02
28965600	79.22
28966500	96.49
28967400	114.17
28968300	129.93
28969200	141.68
28970100	149.77
28971000	154.66
28971900	157.07
28972800	157.79
28973700	157.07
28974600	155.11
28975500	152.34
28976400	148.81
28977300	145.2
28978200	141.6
28979100	138.67
28980000	136.7
28980900	135.38
28981800	134.86
28982700	134.86
28983600	135.3
28984500	136.34
28985400	138.35
28986300	141.6
28987200	146.13
28988100	151.02
28989000	154.99
28989900	157.07
28990800	156.39
28991700	153.5
28992600	149.13
28993500	144.48
28994400	140.07
28995300	136.1
28996200	132.5
28997100	129.01
28998000	125.76
28998900	122.95
28999800	120.63
29000700	119.31
29001600	119.11
29002500	120.27
29003400	123.03
29004300	128.09
29005200	135.18
29006100	144.16
29007000	154.5
29007900	165.85
29008800	177.6
29009700	189.02
29010600	199.48
29011500	208.46
29012400	215.24
29013300	219.29
29014200	220.13
29015100	217.2
29016000	210.59
29016900	201.25
29017800	190.99
29018700	181.32
29019600	173.55
29020500	167.09
29021400	161.28
29022300	155.23
29023200	148.21
29024100	140.43
29025000	132.05
29025900	123.19
29026800	114.17
29027700	105.11
29028600	96.17
29029500	87.31
29030400	82.78
29031300	79.74
29032200	77.05
29033100	74
29034000	69.59
29034900	64.3
29035800	59.05
29036700	54.48
29037600	51.35
29038500	49.47
29039400	48.39
29040300	47.71
29041200	47.14
29042100	46.66
29043000	46.18
29043900	45.74
29044800	45.34
29045700	45.02
29046600	44.78
29047500	44.78
29048400	45.02
29049300	45.74
29050200	47.14
29051100	49.55
29052000	53.32
29052900	58.37
29053800	64.66
29054700	72
29055600	80.58
29056500	90.16
29057400	100.66
29058300	111.89
29059200	123.68
29060100	135.38
29061000	146.05
29061900	154.7
29062800	160.88
29063700	164.97
29064600	167.53
29065500	169.3
29066400	170.7
29067300	172.1
29068200	173.51
29069100	175.11
29070000	177.15
29070900	179.48
29071800	182.37
29072700	185.89
29073600	189.86
29074500	193.83
29075400	196.88
29076300	198.52
29077200	198.04
29078100	195.92
29079000	192.67
29079900	188.82
29080800	184.85
29081700	181.12
29082600	177.48
29083500	174.19
29084400	171.3
29085300	168.82
29086200	166.85
29087100	165.45
29088000	164.73
29088900	165.69
29089800	169.42
29090700	177.15
29091600	189.3
29092500	204.13
29093400	219.09
29094300	231.6
29095200	239.89
29096100	244.46
29097000	246.83
29097900	248.07
29098800	249.23
29099700	248.99
29100600	245.99
29101500	238.41
29102400	225.54
29103300	209.27
29104200	192.19
29105100	177.15
29106000	165.93
29106900	158.19
29107800	153.14
29108700	149.85
29109600	147.45
29110500	145.08
29111400	142.16
29112300	138.19
29113200	132.58
29114100	125.56
29115000	117.82
29115900	110.05
29116800	102.63
29117700	95.13
29118600	87.96
29119500	81.06
29120400	74.37
29121300	68.27
29122200	62.86
29123100	58.53
29124000	55.48
29124900	53.4
29125800	51.84
29126700	50.79
29127600	49.71
29128500	48.71
29129400	47.75
29130300	46.9
29131200	46.1
29132100	45.5
29133000	45.18
29133900	44.94
29134800	44.94
29135700	45.02
29136600	45.42
29137500	45.86
29138400	46.58
29139300	47.39
29140200	48.47
29141100	49.71
29142000	51.59
29142900	54.64
29143800	59.97
29144700	68.39
29145600	80.46
29146500	95.37
29147400	111.65
29148300	127.84
29149200	143
29150100	156.83
29151000	169.38
29151900	180.6
29152800	190.7
29153700	200.01
29154600	208.78
29155500	217.68
29156400	226.74
29157300	235.28
29158200	242.3
29159100	246.99
29160000	248.39
29160900	246.55
29161800	241.5
29162700	233.32
29163600	222.38
29164500	209.63
29165400	196.24
29166300	183.57
29167200	172.42
29168100	162.92
29169000	154.95
29169900	148.37
29170800	143.08
29171700	138.55
29172600	134.66
29173500	130.81
29174400	127.04
29175300	124.24
29176200	123.39
29177100	125.96
29178000	132.45
29178900	141.84
29179800	152.46
29180700	163.04
29181600	172.18
29182500	180.04
29183400	187.34
29184300	194.23
29185200	201.17
29186100	206.9
29187000	210.07
29187900	208.91
29188800	202.81
29189700	193.19
29190600	182.49
29191500	172.78
29192400	165.85
29193300	160.92
29194200	156.83
29195100	152.22
29196000	146.37
29196900	139.11
29197800	130.89
29198700	121.99
29199600	112.81
29200500	103.67
29201400	94.69
29202300	85.87
29203200	79.54
29204100	71.52
29205000	64.62
29205900	58.73
29206800	54.36
29207700	51.31
29208600	49.31
29209500	47.99
29210400	47.23
29211300	46.58
29212200	46.34
29213100	46.02
29214000	45.66
29214900	45.42
29215800	45.1
29216700	45.1
29217600	45.18
29218500	45.66
29219400	46.26
29220300	47.06
29221200	48.15
29222100	50.75
29223000	56.17
29223900	65.67
29224800	80.02
29225700	97.42
29226600	115.3
29227500	131.21
29228400	143.08
29229300	151.22
29230200	156.15
29231100	158.59
29232000	159.31
29232900	158.59
29233800	156.63
29234700	153.82
29235600	150.29
29236500	146.61
29237400	143
29238300	140.03
29239200	138.03
29240100	136.7
29241000	136.14
29241900	136.14
29242800	136.62
29243700	137.67
29244600	139.67
29245500	143
29246400	147.53
29247300	152.5
29248200	156.51
29249100	158.59
29250000	157.91
29250900	154.99
29251800	150.62
29252700	145.88
29253600	141.43
29254500	137.43
29255400	133.82
29256300	130.29
29257200	126.96
29258100	124.16
29259000	121.79
29259900	120.47
29260800	120.27
29261700	121.43
29262600	124.24
29263500	129.33
29264400	136.5
29265300	145.56
29266200	156.03
29267100	167.45
29268000	179.32
29268900	190.86
29269800	201.45
29270700	210.51
29271600	217.36
29272500	221.45
29273400	222.29
29274300	219.33
29275200	212.63
29276100	203.21
29277000	192.87
29277900	183.09
29278800	175.23
29279700	168.74
29280600	162.84
29281500	156.71
29282400	149.65
29283300	141.8
29284200	133.34
29285100	124.4
29286000	115.3
29286900	106.12
29287800	97.1
29288700	88.16
29289600	79.78
29290500	71.76
29291400	64.82
29292300	58.93
29293200	54.52
29294100	51.47
29295000	49.47
29295900	48.15
29296800	47.35
29297700	46.74
29298600	46.5
29299500	46.18
29300400	45.78
29301300	45.54
29302200	45.22
29303100	45.22
29304000	45.34
29304900	45.78
29305800	46.42
29306700	47.23
29307600	48.31
29308500	50.91
29309400	56.33
29310300	65.87
29311200	80.26
29312100	97.74
29313000	115.66
29313900	131.61
29314800	143.52
29315700	151.7
29316600	156.67
29317500	159.11
29318400	159.84
29319300	159.11
29320200	157.11
29321100	154.3
29322000	150.74
29322900	147.09
29323800	143.44
29324700	140.47
29325600	138.47
29326500	137.15
29327400	136.58
29328300	136.58
29329200	137.07
29330100	138.11
29331000	140.11
29331900	143.44
29332800	148.01
29333700	152.98
29334600	156.99
29335500	159.11
29336400	158.39
29337300	155.47
29338200	151.1
29339100	146.37
29340000	141.88
29340900	137.87
29341800	134.22
29342700	130.69
29343600	127.36
29344500	124.56
29345400	122.19
29346300	120.87
29347200	120.63
29348100	121.83
29349000	124.64
29349900	129.73
29350800	136.9
29351700	146.05
29352600	156.51
29353500	167.97
29354400	179.88
29355300	191.47
29356200	202.09
29357100	211.19
29358000	218.05
29358900	222.13
29359800	222.98
29360700	220.01
29361600	213.31
29362500	203.85
29363400	193.47
29364300	183.65
29365200	175.79
29366100	169.26
29367000	163.36
29367900	157.23
29368800	150.13
29369700	142.24
29370600	133.74
29371500	124.8
29372400	115.66
29373300	106.48
29374200	97.42
29375100	88.44
29376000	80.06
29376900	72
29377800	65.02
29378700	59.09
29379600	54.72
29380500	51.63
29381400	49.63
29382300	48.31
29383200	47.51
29384100	46.9
29385000	46.66
29385900	46.3
29386800	45.94
29387700	45.7
29388600	45.38
29389500	45.38
29390400	45.46
29391300	45.94
29392200	46.54
29393100	47.35
29394000	48.47
29394900	51.07
29395800	56.49
29396700	66.07
29397600	80.5
29398500	98.06
29399400	116.02
29400300	132.05
29401200	144
29402100	152.18
29403000	157.15
29403900	159.6
29404800	160.32
29405700	159.6
29406600	157.63
29407500	154.78
29408400	151.22
29409300	147.53
29410200	143.88
29411100	140.91
29412000	138.91
29412900	137.59
29413800	137.03
29414700	137.03
29415600	137.51
29416500	138.55
29417400	140.55
29418300	143.88
29419200	148.49
29420100	153.46
29421000	157.47
29421900	159.6
29422800	158.91
29423700	155.95
29424600	151.58
29425500	146.81
29426400	142.32
29427300	138.31
29428200	134.66
29429100	131.09
29430000	127.76
29430900	124.96
29431800	122.59
29432700	121.23
29433600	121.03
29434500	122.19
29435400	125.04
29436300	130.17
29437200	137.35
29438100	146.49
29439000	156.99
29439900	168.5
29440800	180.44
29441700	192.07
29442600	202.69
29443500	211.83
29444400	218.73
29445300	222.86
29446200	223.7
29447100	220.69
29448000	214
29448900	204.5
29449800	194.07
29450700	184.25
29451600	176.31
29452500	169.78
29453400	163.88
29454300	157.71
29455200	150.62
29456100	142.72
29457000	134.18
29457900	125.16
29458800	116.02
29459700	106.8
29460600	97.7
29461500	88.72
29462400	80.3
29463300	72.2
29464200	65.23
29465100	59.29
29466000	54.88
29466900	51.8
29467800	49.79
29468700	48.47
29469600	47.67
29470500	47.02
29471400	46.78
29472300	46.46
29473200	46.1
29474100	45.86
29475000	45.5
29475900	45.5
29476800	45.62
29477700	46.1
29478600	46.7
29479500	47.51
29480400	48.59
29481300	51.23
29482200	56.69
29483100	66.27
29484000	80.78
29484900	98.34
29485800	116.38
29486700	132.45
29487600	144.44
29488500	152.66
29489400	157.63
29490300	160.12
29491200	160.8
29492100	160.12
29493000	158.11
29493900	155.27
29494800	151.7
29495700	148.01
29496600	144.32
29497500	141.35
29498400	139.35
29499300	138.03
29500200	137.43
29501100	137.43
29502000	137.91
29502900	138.95
29503800	140.99
29504700	144.32
29505600	148.93
29506500	153.94
29507400	157.95
29508300	160.12
29509200	159.39
29510100	156.43
29511000	152.02
29511900	147.29
29512800	142.76
29513700	138.71
29514600	135.06
29515500	131.49
29516400	128.17
29517300	125.32
29518200	122.95
29519100	121.63
29520000	121.39
29520900	122.59
29521800	125.44
29522700	130.57
29523600	137.79
29524500	146.93
29525400	157.51
29526300	169.06
29527200	181
29528100	192.63
